index,type,name,resident,streamed,parentStack
11657,image,i_weapon_vm_sn_t9quickscope_bullet_case_n,306,371384,|mc/weapon_vm_sn_t9quickscope_bullet_case|material|wm_t9_swiss_k31_extmag|xmodel|t9_swiss_k31_irons_up|weapon|zone_source/zm_countryside.zone|csv
11658,image,i_weapon_vm_sn_t9quickscope_bullet_case_g,290,218440,|mc/weapon_vm_sn_t9quickscope_bullet_case|material|wm_t9_swiss_k31_extmag|xmodel|t9_swiss_k31_irons_up|weapon|zone_source/zm_countryside.zone|csv
11659,image,i_weapon_vm_sn_t9quickscope_bullet_case_c,306,371384,|mc/weapon_vm_sn_t9quickscope_bullet_case|material|wm_t9_swiss_k31_extmag|xmodel|t9_swiss_k31_irons_up|weapon|zone_source/zm_countryside.zone|csv
11660,image,i_weapon_vm_sn_t9quickscope_bullet_case_s,290,218440,|mc/weapon_vm_sn_t9quickscope_bullet_case|material|wm_t9_swiss_k31_extmag|xmodel|t9_swiss_k31_irons_up|weapon|zone_source/zm_countryside.zone|csv
11661,material,mc/weapon_vm_sn_t9quickscope_bullet_case,1138,0,|wm_t9_swiss_k31_extmag|xmodel|t9_swiss_k31_irons_up|weapon|zone_source/zm_countryside.zone|csv
11662,image,i_attachment_vm_sn_t9quickscope_fast_mag_metal_02_c,316,371384,|mc/attachment_vm_sn_t9quickscope_fast_mag_metal_02|material|wm_t9_pelington703_mag|xmodel|t9_pelington703|weapon|zone_source/zm_countryside.zone|csv
11663,material,mc/attachment_vm_sn_t9quickscope_fast_mag_metal_02,1148,0,|wm_t9_pelington703_mag|xmodel|t9_pelington703|weapon|zone_source/zm_countryside.zone|csv
11664,image,i_weapon_vm_sn_t9quickscope_bullet_o,285,218440,|mc/weapon_vm_sn_t9quickscope_bullet|material|wm_t9_swiss_k31_extmag|xmodel|t9_swiss_k31_irons_up|weapon|zone_source/zm_countryside.zone|csv
11665,image,i_weapon_vm_sn_t9quickscope_bullet_n,301,371384,|mc/weapon_vm_sn_t9quickscope_bullet|material|wm_t9_swiss_k31_extmag|xmodel|t9_swiss_k31_irons_up|weapon|zone_source/zm_countryside.zone|csv
11666,image,i_weapon_vm_sn_t9quickscope_bullet_g,285,218440,|mc/weapon_vm_sn_t9quickscope_bullet|material|wm_t9_swiss_k31_extmag|xmodel|t9_swiss_k31_irons_up|weapon|zone_source/zm_countryside.zone|csv
11667,image,i_weapon_vm_sn_t9quickscope_bullet_s,293,196608,|mc/weapon_vm_sn_t9cannon_bullet|material|wm_t9_zrg20mm_fastmag2|xmodel|t9_zrg20mm_up|weapon|zone_source/zm_countryside.zone|csv
11668,material,mc/weapon_vm_sn_t9quickscope_bullet,1132,0,|wm_t9_swiss_k31_extmag|xmodel|t9_swiss_k31_irons_up|weapon|zone_source/zm_countryside.zone|csv
11669,xmodelmesh,vm_t9_pelington703_mage082c79b,584,125144,|vm_t9_pelington703_mag|xmodel|t9_pelington703|weapon|zone_source/zm_countryside.zone|csv
11670,xmodel,vm_t9_pelington703_mag,1540,0,|t9_pelington703|weapon|zone_source/zm_countryside.zone|csv
11671,xmodelmesh,wm_t9_pelington703_mag15110df9,552,102560,|wm_t9_pelington703_mag|xmodel|t9_pelington703|weapon|zone_source/zm_countryside.zone|csv
11672,xmodel,wm_t9_pelington703_mag,1160,0,|t9_pelington703|weapon|zone_source/zm_countryside.zone|csv
11673,xanim,am_t9_pelington703_idle,2828,0,|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11674,xanim,am_t9_pelington703_fire,5411,0,|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11675,xanim,am_t9_pelington703_bolt,19903,0,|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11676,xanim,am_t9_pelington703_reload_loop,11110,0,|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11677,xanim,am_t9_pelington703_reload_in,22384,0,|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11678,xanim,am_t9_pelington703_reload_out,18343,0,|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11679,xanim,am_t9_pelington703_pullout,8063,0,|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11680,xanim,am_t9_pelington703_first_raise,18814,0,|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11681,xanim,am_t9_pelington703_putaway,19332,0,|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11682,xanim,am_t9_pelington703_pullout_quick,7276,0,|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11683,xanim,am_t9_pelington703_putaway_quick,6686,0,|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11684,xanim,am_t9_pelington703_sprint_in,5437,0,|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11685,xanim,am_t9_pelington703_sprint_loop,13131,0,|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11686,xanim,am_t9_pelington703_sprint_out,4667,0,|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11687,xanim,am_t9_pelington703_inspect,47384,0,|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11688,xanim,am_t9_pelington703_crawl_in,5248,0,|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11689,xanim,am_t9_pelington703_crawl_forward,7070,0,|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11690,xanim,am_t9_pelington703_crawl_back,6803,0,|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11691,xanim,am_t9_pelington703_crawl_right,7263,0,|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11692,xanim,am_t9_pelington703_crawl_left,7399,0,|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11693,xanim,am_t9_pelington703_crawl_out,4557,0,|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11694,xanim,am_t9_pelington703_ads_fire,4790,0,|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11695,xanim,am_t9_pelington703_ads_bolt,15696,0,|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11696,xanim,am_t9_pelington703_slide_in,7416,0,|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11697,xanim,am_t9_pelington703_slide_air_in,7935,0,|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11698,xanim,am_t9_pelington703_slide_loop,7089,0,|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11699,xanim,am_t9_pelington703_slide_out,7120,0,|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11700,xanim,am_t9_pelington703_scope_ads_up,282,0,|t9_pelington703|weapon|zone_source/zm_countryside.zone|csv
11701,xanim,am_t9_pelington703_scope_ads_down,251,0,|t9_pelington703|weapon|zone_source/zm_countryside.zone|csv
11702,weapon,t9_pelington703,7972,0,|zone_source/zm_countryside.zone|csv
11703,image,i_attachments_iron_sight_sn_t9quickscope_o,299,755336,|mc/attachments_iron_sight_sn_t9quickscope|material|vm_t9_pelington703_iron_sights|xmodel|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11704,image,i_attachments_iron_sight_sn_t9quickscope_n,307,1419960,|mc/attachments_iron_sight_sn_t9quickscope|material|vm_t9_pelington703_iron_sights|xmodel|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11705,image,i_attachments_iron_sight_sn_t9quickscope_g,291,742728,|mc/attachments_iron_sight_sn_t9quickscope|material|vm_t9_pelington703_iron_sights|xmodel|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11706,image,i_attachments_iron_sight_sn_t9quickscope_c,307,1419960,|mc/attachments_iron_sight_sn_t9quickscope|material|vm_t9_pelington703_iron_sights|xmodel|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11707,image,i_attachments_iron_sight_sn_t9quickscope_s,291,742728,|mc/attachments_iron_sight_sn_t9quickscope|material|vm_t9_pelington703_iron_sights|xmodel|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11708,material,mc/attachments_iron_sight_sn_t9quickscope,1137,0,|vm_t9_pelington703_iron_sights|xmodel|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11709,xmodelmesh,vm_t9_pelington703_iron_sightscbcc9357,232,306056,|vm_t9_pelington703_iron_sights|xmodel|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11710,xmodel,vm_t9_pelington703_iron_sights,160,0,|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11711,image,i_attachment_vm_sn_t9quickscope_cheekrest_pro_o,304,742520,|mc/attachment_vm_sn_t9quickscope_cheekrest_pro|material|vm_t9_pelington703_heavy_stock2|xmodel|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11712,image,i_attachment_vm_sn_t9quickscope_cheekrest_pro_n,312,1419960,|mc/attachment_vm_sn_t9quickscope_cheekrest_pro|material|vm_t9_pelington703_heavy_stock2|xmodel|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11713,image,i_attachment_vm_sn_t9quickscope_cheekrest_pro_g,296,742728,|mc/attachment_vm_sn_t9quickscope_cheekrest_pro|material|vm_t9_pelington703_heavy_stock2|xmodel|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11714,image,i_attachment_vm_sn_t9quickscope_cheekrest_pro_c,312,1419960,|mc/attachment_vm_sn_t9quickscope_cheekrest_pro|material|vm_t9_pelington703_heavy_stock2|xmodel|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11715,image,i_attachment_vm_sn_t9quickscope_cheekrest_pro_s,296,742728,|mc/attachment_vm_sn_t9quickscope_cheekrest_pro|material|vm_t9_pelington703_heavy_stock2|xmodel|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11716,material,mc/attachment_vm_sn_t9quickscope_cheekrest_pro,1144,0,|vm_t9_pelington703_heavy_stock2|xmodel|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11717,xmodelmesh,vm_t9_pelington703_heavy_stock263542724,352,48152,|vm_t9_pelington703_heavy_stock2|xmodel|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11718,xmodel,vm_t9_pelington703_heavy_stock2,164,0,|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11719,image,i_weapon_vm_sn_t9quickscope_barrel_o,301,388760,|mc/weapon_vm_sn_t9quickscope_barrel|material|vm_t9_pelington703_heavy_barrel2|xmodel|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11720,image,i_weapon_vm_sn_t9quickscope_barrel_n,309,742760,|mc/weapon_vm_sn_t9quickscope_barrel|material|vm_t9_pelington703_heavy_barrel2|xmodel|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11721,image,i_weapon_vm_sn_t9quickscope_barrel_g,277,371352,|mc/weapon_vm_sn_t9quickscope_barrel|material|vm_t9_pelington703_heavy_barrel2|xmodel|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11722,image,i_weapon_vm_sn_t9quickscope_barrel_c,309,742760,|mc/weapon_vm_sn_t9quickscope_barrel|material|vm_t9_pelington703_heavy_barrel2|xmodel|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11723,image,i_weapon_vm_sn_t9quickscope_barrel_s,277,371352,|mc/weapon_vm_sn_t9quickscope_barrel|material|vm_t9_pelington703_heavy_barrel2|xmodel|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11724,material,mc/weapon_vm_sn_t9quickscope_barrel,1139,0,|vm_t9_pelington703_heavy_barrel2|xmodel|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11725,xmodelmesh,vm_t9_pelington703_heavy_barrel2f298b852,248,23992,|vm_t9_pelington703_heavy_barrel2|xmodel|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11726,xmodel,vm_t9_pelington703_heavy_barrel2,436,0,|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11727,image,i_attachment_vm_sn_t9quickscope_ext_mag_02_o,293,194456,|mc/attachment_vm_sn_t9quickscope_ext_mag_02|material|wm_t9_pelington703_extmag2|xmodel|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11728,image,i_attachment_vm_sn_t9quickscope_ext_mag_02_n,309,371384,|mc/attachment_vm_sn_t9quickscope_ext_mag_02|material|wm_t9_pelington703_extmag2|xmodel|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11729,image,i_attachment_vm_sn_t9quickscope_ext_mag_02_g,293,218440,|mc/attachment_vm_sn_t9quickscope_ext_mag_02|material|wm_t9_pelington703_extmag2|xmodel|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11730,image,i_attachment_vm_sn_t9quickscope_ext_mag_02_c,309,371384,|mc/attachment_vm_sn_t9quickscope_ext_mag_02|material|wm_t9_pelington703_extmag2|xmodel|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11731,image,i_attachment_vm_sn_t9quickscope_ext_mag_02_s,293,218440,|mc/attachment_vm_sn_t9quickscope_ext_mag_02|material|wm_t9_pelington703_extmag2|xmodel|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11732,material,mc/attachment_vm_sn_t9quickscope_ext_mag_02,1139,0,|wm_t9_pelington703_extmag2|xmodel|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11733,xmodelmesh,vm_t9_pelington703_extmag24c64ee2a,656,184552,|vm_t9_pelington703_extmag2|xmodel|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11734,xmodel,vm_t9_pelington703_extmag2,1456,0,|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11735,xmodelmesh,wm_t9_pelington703_extmag243eadef5,624,115456,|wm_t9_pelington703_extmag2|xmodel|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11736,xmodel,wm_t9_pelington703_extmag2,1100,0,|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11737,weaponcamo,t9_camo_pelington703_table,80556,0,|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11738,xanim,am_t9_pelington703_irons_ads_up,281,0,|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11739,xanim,am_t9_pelington703_irons_ads_down,254,0,|t9_pelington703_up|weapon|zone_source/zm_countryside.zone|csv
11740,weapon,t9_pelington703_up,8054,0,|zone_source/zm_countryside.zone|csv
11741,image,i_weapon_vm_sm_t9spray_receiver_o,290,748568,|mc/weapon_vm_sm_t9spray_receiver|material|wm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11742,image,i_weapon_vm_sm_t9spray_receiver_n,298,1419960,|mc/weapon_vm_sm_t9spray_receiver|material|wm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11743,image,i_weapon_vm_sm_t9spray_receiver_g,282,742728,|mc/weapon_vm_sm_t9spray_receiver|material|wm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11744,image,i_weapon_vm_sm_t9spray_receiver_c,298,1419960,|mc/weapon_vm_sm_t9spray_receiver|material|wm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11745,image,i_weapon_vm_sm_t9spray_receiver_s,282,742728,|mc/weapon_vm_sm_t9spray_receiver|material|wm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11746,material,mc/weapon_vm_sm_t9spray_receiver,1137,0,|wm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11747,image,i_weapon_vm_sm_t9spray_magwell_o,289,720896,|mc/weapon_vm_sm_t9spray_magwell|material|t9_camo_ppsh41_table|weaponcamo|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11748,image,i_weapon_vm_sm_t9spray_magwell_n,297,1419960,|mc/weapon_vm_sm_t9spray_magwell|material|t9_camo_ppsh41_table|weaponcamo|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11749,image,i_weapon_vm_sm_t9spray_magwell_g,281,742728,|mc/weapon_vm_sm_t9spray_magwell|material|t9_camo_ppsh41_table|weaponcamo|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11750,image,i_weapon_vm_sm_t9spray_magwell_r,289,720896,|t9_camo_ppsh41_table|weaponcamo|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11751,image,i_weapon_vm_sm_t9spray_magwell_c,297,1419960,|mc/weapon_vm_sm_t9spray_magwell|material|t9_camo_ppsh41_table|weaponcamo|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11752,image,i_weapon_vm_sm_t9spray_magwell_s,281,742728,|mc/weapon_vm_sm_t9spray_magwell|material|t9_camo_ppsh41_table|weaponcamo|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11753,material,mc/weapon_vm_sm_t9spray_magwell,1130,0,|t9_camo_ppsh41_table|weaponcamo|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11754,image,i_weapon_vm_sm_t9spray_bolt_o,286,720896,|mc/weapon_vm_sm_t9spray_bolt|material|wm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11755,image,i_weapon_vm_sm_t9spray_bolt_n,294,1419960,|mc/weapon_vm_sm_t9spray_bolt|material|wm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11756,image,i_weapon_vm_sm_t9spray_bolt_g,278,742728,|mc/weapon_vm_sm_t9spray_bolt|material|wm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11757,image,i_weapon_vm_sm_t9spray_bolt_c,294,1419960,|mc/weapon_vm_sm_t9spray_bolt|material|wm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11758,image,i_weapon_vm_sm_t9spray_bolt_s,278,742728,|mc/weapon_vm_sm_t9spray_bolt|material|wm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11759,material,mc/weapon_vm_sm_t9spray_bolt,1130,0,|wm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11760,image,i_att_vm_sm_t9spray_rail_o,283,196608,|mc/att_vm_sm_t9spray_rail|material|wm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11761,image,i_att_vm_sm_t9spray_rail_n,291,371384,|mc/att_vm_sm_t9spray_rail|material|wm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11762,image,i_att_vm_sm_t9spray_rail_g,275,218440,|mc/att_vm_sm_t9spray_rail|material|wm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11763,image,i_att_vm_sm_t9spray_rail_c,291,1419960,|mc/att_vm_sm_t9spray_rail|material|wm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11764,image,i_att_vm_sm_t9spray_rail_s,275,742728,|mc/att_vm_sm_t9spray_rail|material|wm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11765,material,mc/att_vm_sm_t9spray_rail,1129,0,|wm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11766,image,i_weapon_vm_sm_t9spray_cap_o,285,720896,|mc/weapon_vm_sm_t9spray_cap|material|wm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11767,image,i_weapon_vm_sm_t9spray_cap_n,293,1419960,|mc/weapon_vm_sm_t9spray_cap|material|wm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11768,image,i_weapon_vm_sm_t9spray_cap_g,277,742728,|mc/weapon_vm_sm_t9spray_cap|material|wm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11769,image,i_weapon_vm_sm_t9spray_cap_c,293,1419960,|mc/weapon_vm_sm_t9spray_cap|material|wm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11770,image,i_weapon_vm_sm_t9spray_cap_s,277,742728,|mc/weapon_vm_sm_t9spray_cap|material|wm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11771,material,mc/weapon_vm_sm_t9spray_cap,1135,0,|wm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11772,image,i_att_vm_sm_t9spray_laser_mount_strap_o,304,371376,|mc/att_vm_sm_t9spray_laser_mount_strap|material|wm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11773,image,i_att_vm_sm_t9spray_laser_mount_strap_n,312,742760,|mc/att_vm_sm_t9spray_laser_mount_strap|material|wm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11774,image,i_att_vm_sm_t9spray_laser_mount_strap_g,280,371352,|mc/att_vm_sm_t9spray_laser_mount_strap|material|wm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11775,image,i_att_vm_sm_t9spray_laser_mount_strap_c,312,742760,|mc/att_vm_sm_t9spray_laser_mount_strap|material|wm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11776,image,i_att_vm_sm_t9spray_laser_mount_strap_s,280,371352,|mc/att_vm_sm_t9spray_laser_mount_strap|material|wm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11777,material,mc/att_vm_sm_t9spray_laser_mount_strap,1128,0,|wm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11778,image,i_weapon_vm_sm_t9spray_sights_o,280,742736,|mc/weapon_vm_sm_t9spray_sights|material|vm_t9_ppsh41_barrel|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11779,image,i_weapon_vm_sm_t9spray_sights_n,296,1419960,|mc/weapon_vm_sm_t9spray_sights|material|vm_t9_ppsh41_barrel|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11780,image,i_weapon_vm_sm_t9spray_sights_g,280,742728,|mc/weapon_vm_sm_t9spray_sights|material|vm_t9_ppsh41_barrel|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11781,image,i_weapon_vm_sm_t9spray_sights_c,296,1419960,|mc/weapon_vm_sm_t9spray_sights|material|vm_t9_ppsh41_barrel|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11782,image,i_weapon_vm_sm_t9spray_sights_s,280,742728,|mc/weapon_vm_sm_t9spray_sights|material|vm_t9_ppsh41_barrel|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11783,material,mc/weapon_vm_sm_t9spray_sights,1136,0,|vm_t9_ppsh41_barrel|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11784,image,i_att_vm_sm_t9spray_laser_mount_o,298,371376,|mc/att_vm_sm_t9spray_laser_mount|material|wm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11785,image,i_att_vm_sm_t9spray_laser_mount_n,306,742760,|mc/att_vm_sm_t9spray_laser_mount|material|wm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11786,image,i_att_vm_sm_t9spray_laser_mount_g,274,371352,|mc/att_vm_sm_t9spray_laser_mount|material|wm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11787,image,i_att_vm_sm_t9spray_laser_mount_c,306,742760,|mc/att_vm_sm_t9spray_laser_mount|material|wm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11788,image,i_att_vm_sm_t9spray_laser_mount_s,274,371352,|mc/att_vm_sm_t9spray_laser_mount|material|wm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11789,material,mc/att_vm_sm_t9spray_laser_mount,1142,0,|wm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11790,xmodelmesh,vm_t9_ppsh41e799955a,1104,1151464,|vm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11791,xmodel,vm_t9_ppsh41,4428,0,|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11792,fx,weapon/fx_muz_sm_mb_gas_flash_1p,34,0,|weapon/fx_muz_sm_smg_ppsh_1p|fx|t9_ppsh41_drum|weapon|zone_source/zm_countryside.zone|csv
11793,fx,weapon/fx_muz_sm_pistol_1p_3tri_mb,2730,0,|weapon/fx_muz_sm_smg_ppsh_1p|fx|t9_ppsh41_drum|weapon|zone_source/zm_countryside.zone|csv
11794,fx,weapon/fx_muz_sm_smg_ppsh_1p,1889,0,|t9_ppsh41_drum|weapon|zone_source/zm_countryside.zone|csv
11795,fx,weapon/fx_muz_sm_mb_gas_flash_3p,34,0,|weapon/fx_muz_sm_smg_ppsh_3p|fx|t9_ppsh41_drum|weapon|zone_source/zm_countryside.zone|csv
11796,fx,weapon/fx_muz_sm_pistol_3p_3tri_mb,2917,0,|weapon/fx_muz_sm_smg_ppsh_3p|fx|t9_ppsh41_drum|weapon|zone_source/zm_countryside.zone|csv
11797,fx,weapon/fx_muz_sm_smg_ppsh_3p,1889,0,|t9_ppsh41_drum|weapon|zone_source/zm_countryside.zone|csv
11798,xmodelmesh,wm_t9_ppsh41696464c9,1104,1151488,|wm_t9_ppsh41|xmodel|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11799,xmodel,wm_t9_ppsh41,3899,0,|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11800,image,i_weapon_vm_sm_t9spray_stock_o,279,733544,|mc/weapon_vm_sm_t9spray_stock|material|t9_camo_ppsh41_table|weaponcamo|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11801,image,i_weapon_vm_sm_t9spray_stock_n,295,1419960,|mc/weapon_vm_sm_t9spray_stock|material|t9_camo_ppsh41_table|weaponcamo|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11802,image,i_weapon_vm_sm_t9spray_stock_g,279,742728,|mc/weapon_vm_sm_t9spray_stock|material|t9_camo_ppsh41_table|weaponcamo|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11803,image,i_weapon_vm_sm_t9spray_stock_r,287,720896,|t9_camo_ppsh41_table|weaponcamo|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
11804,image,i_weapon_vm_sm_t9spray_stock_c,295,1419960,|mc/weapon_vm_sm_t9spray_stock|material|t9_camo_ppsh41_table|weaponcamo|t9_ppsh41_drum_up|weapon|zone_source/zm_countryside.zone|csv
